Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
3848,30-11-2022,25-05-2028,First Class,141327,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
4186,03-01-2023,27-06-2028,First Class,125206,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5537,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
5539,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5544,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5547,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
5553,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
5560,02-09-2023,26-02-2029,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
6621,11-12-2023,02-06-2029,Same Day,148803,United States,Homestead,Florida,33030,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9821,04-12-2024,01-06-2030,Standard Class,109183,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1025,07-09-2021,05-03-2027,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
1028,07-09-2021,05-03-2027,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1032,07-09-2021,05-03-2027,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3123,07-09-2022,06-03-2028,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3124,07-09-2022,06-03-2028,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
3131,07-09-2022,06-03-2028,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
5846,26-09-2023,22-03-2029,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5849,26-09-2023,22-03-2029,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8202,23-07-2024,17-01-2030,Standard Class,103506,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
8390,20-08-2024,15-02-2030,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8391,20-08-2024,15-02-2030,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
8392,20-08-2024,15-02-2030,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
2449,25-04-2022,23-10-2027,Standard Class,115420,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
5243,18-07-2023,13-01-2029,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5244,18-07-2023,13-01-2029,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5246,18-07-2023,13-01-2029,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
5248,18-07-2023,13-01-2029,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5250,18-07-2023,13-01-2029,Standard Class,114727,United States,Denver,Colorado,80219,Other,Pacific,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
5874,29-09-2023,24-03-2029,First Class,134362,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6848,12-01-2024,08-07-2029,Standard Class,108000,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
7490,24-04-2024,18-10-2029,First Class,128832,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8051,05-07-2024,31-12-2029,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
8052,05-07-2024,31-12-2029,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
8053,05-07-2024,31-12-2029,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
8054,05-07-2024,31-12-2029,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
8055,05-07-2024,31-12-2029,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
1382,20-10-2021,14-04-2027,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1383,20-10-2021,14-04-2027,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
1384,20-10-2021,14-04-2027,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1387,20-10-2021,14-04-2027,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1388,20-10-2021,14-04-2027,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
1725,26-11-2021,24-05-2027,Standard Class,147648,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3209,17-09-2022,13-03-2028,Standard Class,138919,United States,New York City,New York,10035,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2
3443,15-10-2022,13-04-2028,Standard Class,118766,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36,10,25,11
3444,15-10-2022,13-04-2028,Standard Class,118766,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5328,30-07-2023,24-01-2029,Standard Class,112025,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
6148,06-11-2023,02-05-2029,Second Class,125969,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
6149,06-11-2023,02-05-2029,Second Class,125969,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9423,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
9426,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
9429,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9440,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9446,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9450,12-11-2024,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
9685,28-11-2024,27-05-2030,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
9687,28-11-2024,27-05-2030,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
9689,28-11-2024,27-05-2030,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
9929,10-12-2024,02-06-2030,Same Day,108294,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1363,18-10-2021,14-04-2027,Standard Class,115084,United States,Texarkana,Arkansas,71854,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
1718,26-11-2021,24-05-2027,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
1721,26-11-2021,24-05-2027,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
1722,26-11-2021,24-05-2027,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
1727,26-11-2021,24-05-2027,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
6360,23-11-2023,15-05-2029,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
6361,23-11-2023,15-05-2029,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2
6362,23-11-2023,15-05-2029,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7915,17-06-2024,11-12-2029,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
7916,17-06-2024,11-12-2029,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
7918,17-06-2024,11-12-2029,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8246,31-07-2024,26-01-2030,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8248,31-07-2024,26-01-2030,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
8895,25-09-2024,21-03-2030,First Class,169929,United States,Helena,Montana,59601,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
12,06-01-2021,01-07-2026,Second Class,130813,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2701,16-06-2022,11-12-2027,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2703,16-06-2022,11-12-2027,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
2705,16-06-2022,11-12-2027,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3669,14-11-2022,11-05-2028,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3671,14-11-2022,11-05-2028,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1357,16-10-2021,09-04-2027,Same Day,109456,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
1358,16-10-2021,09-04-2027,Same Day,109456,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1719,26-11-2021,19-05-2027,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1720,26-11-2021,19-05-2027,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1723,26-11-2021,19-05-2027,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
1724,26-11-2021,19-05-2027,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
1730,26-11-2021,19-05-2027,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4096,21-12-2022,15-06-2028,First Class,165414,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4876,27-05-2023,22-11-2028,Standard Class,136994,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5027,15-06-2023,08-12-2028,First Class,152765,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9656,26-11-2024,20-05-2030,First Class,135307,United States,Gladstone,Missouri,64118,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9666,26-11-2024,20-05-2030,First Class,135307,United States,Gladstone,Missouri,64118,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
994,01-09-2021,26-02-2027,Second Class,126522,United States,Escondido,California,92025,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2536,12-05-2022,06-11-2027,Standard Class,122910,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9814,04-12-2024,30-05-2030,Second Class,160031,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
558,01-06-2021,27-11-2026,Standard Class,165659,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
567,01-06-2021,27-11-2026,Standard Class,165659,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
3467,22-10-2022,17-04-2028,Standard Class,104430,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
3545,02-11-2022,28-04-2028,Standard Class,168207,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3548,02-11-2022,28-04-2028,Standard Class,168207,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
3551,02-11-2022,28-04-2028,Standard Class,168207,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
3553,02-11-2022,28-04-2028,Standard Class,168207,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3994,12-12-2022,07-06-2028,Standard Class,154620,United States,Lancaster,California,93534,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4435,13-03-2023,07-09-2028,Standard Class,159373,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
4440,13-03-2023,07-09-2028,Standard Class,159373,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
4443,13-03-2023,07-09-2028,Standard Class,159373,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
6302,19-11-2023,13-05-2029,First Class,157364,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8687,14-09-2024,07-03-2030,Same Day,147725,United States,Orange,New Jersey,7050,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9670,26-11-2024,23-05-2030,Standard Class,122700,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
548,30-05-2021,22-11-2026,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
550,30-05-2021,22-11-2026,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
552,30-05-2021,22-11-2026,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
554,30-05-2021,22-11-2026,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
693,01-07-2021,26-12-2026,Standard Class,160773,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
695,01-07-2021,26-12-2026,Standard Class,160773,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1705,25-11-2021,20-05-2027,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1707,25-11-2021,20-05-2027,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1712,25-11-2021,20-05-2027,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6752,25-12-2023,23-06-2029,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6756,25-12-2023,23-06-2029,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
6764,25-12-2023,23-06-2029,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
6765,25-12-2023,23-06-2029,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6766,25-12-2023,23-06-2029,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8986,03-10-2024,30-03-2030,Second Class,144820,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
4726,05-05-2023,26-10-2028,First Class,102239,United States,Henderson,Nevada,89015,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
4728,05-05-2023,26-10-2028,First Class,102239,United States,Henderson,Nevada,89015,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
7135,09-03-2024,03-09-2029,Standard Class,102834,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7553,04-05-2024,30-10-2029,Standard Class,162978,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7559,04-05-2024,30-10-2029,Standard Class,162978,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
